NOC,Event,Influence
GBR,Women's Madison Team,0.00273224043715847
GBR,Women's Team Pursuit Team,0.00273224043715847
GBR,Men's 10m Platform,0.00546448087431694
GBR,Men's 3m Springboard,0.00273224043715847
GBR,Men's Synchronised 10m Platform Team,0.00273224043715847
GBR,Dressage Individual,0.00546448087431694
GBR,Dressage Team,0.00546448087431694
GBR,Eventing Individual,0.00546448087431694
GBR,Eventing Team,0.00546448087431694
GBR,Jumping Individual,0.00273224043715847
GBR,Women Team,0.00273224043715847
GBR,Women -52 kg,0.00273224043715847
GBR,Men's Individual,0.00819672131147541
GBR,Women's Individual,0.00819672131147541
GBR,Men's Eight Team,0.00273224043715847
GBR,Men's Quadruple Sculls Team,0.00273224043715847
GBR,Men's One Person Dinghy (Heavyweight) - Finn,0.00273224043715847
GBR,Men's Skiff - 49er Team,0.00273224043715847
GBR,Mixed Multihull - Nacra 17 Foiling Team,0.00273224043715847
GBR,Women's Two Person Dinghy - 470 Team,0.00273224043715847
GBR,Women's Windsurfer - RS:X,0.00273224043715847
GBR,Trap Men,0.00546448087431694
GBR,Men's 100m Breaststroke,0.00546448087431694
GBR,Men's 200m Backstroke,0.00273224043715847
GBR,Men's 200m Freestyle,0.00819672131147541
GBR,Men's 200m Individual Medley,0.00546448087431694
GBR,Men's 4 x 100m Medley Relay Team,0.00273224043715847
GBR,Men's 4 x 200m Freestyle Relay Team,0.00273224043715847
GBR,Mixed 4 x 100m Medley Relay Team,0.00273224043715847
GBR,Men -68kg,0.00273224043715847
GBR,Women +67kg,0.00273224043715847
GBR,Women -67kg,0.00273224043715847
GBR,Mixed Relay Team,0.00273224043715847
GBR,Women's +87kg,0.00273224043715847
GEO,Men +100 kg,0.022222222222222223
GEO,Men -66 kg,0.022222222222222223
GEO,Men -73 kg,0.022222222222222223
GEO,Men -90 kg,0.044444444444444446
GEO,Men's +109kg,0.022222222222222223
GEO,Men's 96kg,0.022222222222222223
GEO,Men's Freestyle 125kg,0.044444444444444446
GEO,Men's Greco-Roman 130kg,0.022222222222222223
GER,Women's Team,0.0033333333333333335
GER,Men's Parallel Bars,0.0033333333333333335
GER,Men's 50km Race Walk,0.0033333333333333335
GER,Women's Discus Throw,0.0033333333333333335
GER,Women's Long Jump,0.006666666666666667
GER,Men's Canoe,0.0033333333333333335
GER,Men's Kayak,0.0033333333333333335
GER,Women's Canoe,0.0033333333333333335
GER,Women's Kayak,0.0033333333333333335
GER,Men's Canoe Double 1000m Team,0.0033333333333333335
GER,Men's Kayak Double 1000m Team,0.0033333333333333335
GER,Men's Kayak Four 500m Team,0.0033333333333333335
GER,Women's Team Pursuit Team,0.0033333333333333335
GER,Women's Team Sprint Team,0.0033333333333333335
GER,Men's Synchronised 3m Springboard Team,0.0033333333333333335
GER,Women's Synchronised 3m Springboard Team,0.0033333333333333335
GER,Dressage Individual,0.013333333333333334
GER,Dressage Team,0.006666666666666667
GER,Eventing Individual,0.006666666666666667
GER,Men -90 kg,0.0033333333333333335
GER,Mixed Team,0.006666666666666667
GER,Women -78 kg,0.0033333333333333335
GER,Men's 10km,0.0033333333333333335
GER,Lightweight Men's Double Sculls Team,0.0033333333333333335
GER,Men's Eight Team,0.0033333333333333335
GER,Men's Skiff - 49er Team,0.0033333333333333335
GER,Mixed Multihull - Nacra 17 Foiling Team,0.0033333333333333335
GER,Women's Skiff - 49er  Team,0.0033333333333333335
GER,Men's 1500m Freestyle,0.0033333333333333335
GER,Women's 1500m Freestyle,0.006666666666666667
GER,Men's Singles,0.006666666666666667
GER,Men's Team,0.0033333333333333335
GER,Men's Greco-Roman 67kg,0.0033333333333333335
GER,Men's Greco-Roman 87kg,0.0033333333333333335
GER,Women's Freestyle 76kg,0.0033333333333333335
GHA,Men's Feather (52-57kg),1.0
GRE,Men's Rings,0.03773584905660377
GRE,Men's Long Jump,0.03773584905660377
GRE,Men's Single Sculls,0.018867924528301886
GRE,Men Team,0.018867924528301886
GRN,Men's 400m,0.2
HKG,Women's Sprint,0.08333333333333333
HKG,Men's Foil Individual,0.16666666666666666
HKG,Women's Kata,0.08333333333333333
HKG,Women's 100m Freestyle,0.16666666666666666
HKG,Women's 200m Freestyle,0.16666666666666666
HKG,Women's Team,0.08333333333333333
HUN,Men's Kayak Single 1000m,0.034782608695652174
HUN,Men's Kayak Single 200m,0.008695652173913044
HUN,Women's Kayak Double 500m Team,0.008695652173913044
HUN,Women's Kayak Four 500m Team,0.008695652173913044
HUN,Women's Kayak Single 500m,0.017391304347826087
HUN,Men's Sabre Individual,0.008695652173913044
HUN,Men's Sabre Team,0.017391304347826087
HUN,Men's 脡p茅e Individual,0.008695652173913044
HUN,Men -90 kg,0.008695652173913044
HUN,Men's Kumite -75kg,0.008695652173913044
HUN,Men's 10km,0.017391304347826087
HUN,Women's Individual,0.017391304347826087
HUN,Men's One Person Dinghy (Heavyweight) - Finn,0.008695652173913044
HUN,Men's 100m Butterfly,0.017391304347826087
HUN,Men's 200m Butterfly,0.017391304347826087
HUN,Men Team,0.008695652173913044
HUN,Women Team,0.008695652173913044
HUN,Men's Greco-Roman 77kg,0.008695652173913044
HUN,Men's Greco-Roman 87kg,0.008695652173913044
INA,Men's Singles,0.03571428571428571
INA,Women's Doubles Team,0.03571428571428571
INA,Men's 61kg,0.03571428571428571
INA,Men's 73kg,0.07142857142857142
INA,Women's 49kg,0.03571428571428571
IND,Men's Javelin Throw,0.07692307692307693
IND,Women's Singles,0.038461538461538464
IND,Women's Welter (64-69kg),0.038461538461538464
IND,Men Team,0.038461538461538464
IND,Women's 49kg,0.038461538461538464
IND,Men's Freestyle 57kg,0.07692307692307693
IND,Men's Freestyle 65kg,0.038461538461538464
IRI,Men's Kumite +75kg,0.0196078431372549
IRI,10m Air Pistol Men,0.0196078431372549
IRI,Men's +109kg,0.0196078431372549
IRI,Men's Freestyle 125kg,0.0392156862745098
IRI,Men's Freestyle 86kg,0.0392156862745098
IRI,Men's Greco-Roman 67kg,0.0392156862745098
IRI,Men's Greco-Roman 97kg,0.0392156862745098
IRL,Men's Welter (63-69kg),0.05
IRL,Women's Light (57-60kg),0.05
IRL,Lightweight Men's Double Sculls Team,0.05
IRL,Women's Four Team,0.05
ISR,Men's Floor Exercise,0.11764705882352941
ISR,Mixed Team,0.058823529411764705
ISR,Individual All-Around,0.058823529411764705
ISR,Women -49kg,0.058823529411764705
ITA,Men's Individual,0.008888888888888889
ITA,Women's Individual,0.0044444444444444444
ITA,Women's Floor Exercise,0.0044444444444444444
ITA,Men's 100m,0.0044444444444444444
ITA,Men's 20km Race Walk,0.0044444444444444444
ITA,Men's 4 x 100m Relay Team,0.0044444444444444444
ITA,Men's High Jump,0.0044444444444444444
ITA,Women's 20km Race Walk,0.0044444444444444444
ITA,Women's Feather (54-57kg),0.0044444444444444444
ITA,Men's Kayak Single 200m,0.0044444444444444444
ITA,Women's Road Race,0.0044444444444444444
ITA,Men's Omnium,0.0044444444444444444
ITA,Men's Team Pursuit Team,0.0044444444444444444
ITA,Men's Foil Individual,0.008888888888888889
ITA,Men's Sabre Individual,0.008888888888888889
ITA,Men's Sabre Team,0.0044444444444444444
ITA,Women's Foil Team,0.008888888888888889
ITA,Women's 脡p茅e Team,0.008888888888888889
ITA,Women -52 kg,0.0044444444444444444
ITA,Women -63 kg,0.0044444444444444444
ITA,Men's Kumite -75kg,0.0044444444444444444
ITA,Women's Kata,0.0044444444444444444
ITA,Men's 10km,0.0044444444444444444
ITA,Group All-Around Team,0.0044444444444444444
ITA,Lightweight Men's Double Sculls Team,0.0044444444444444444
ITA,Lightweight Women's Double Sculls Team,0.0044444444444444444
ITA,Men's Four Team,0.0044444444444444444
ITA,Mixed Multihull - Nacra 17 Foiling Team,0.0044444444444444444
ITA,Skeet Women,0.0044444444444444444
ITA,Men's 100m Breaststroke,0.008888888888888889
ITA,Men's 200m Butterfly,0.0044444444444444444
ITA,Men's 4 x 100m Freestyle Relay Team,0.0044444444444444444
ITA,Men's 4 x 100m Medley Relay Team,0.0044444444444444444
ITA,Men's 800m Freestyle,0.0044444444444444444
ITA,Women's 800m Freestyle,0.0044444444444444444
ITA,Men -58kg,0.0044444444444444444
ITA,Men's 67kg,0.0044444444444444444
ITA,Men's 81kg,0.0044444444444444444
ITA,Women's 64kg,0.0044444444444444444
ITA,Men's Freestyle 97kg,0.0044444444444444444
JAM,Men's 110m Hurdles,0.04918032786885246
JAM,Women's 100m,0.04918032786885246
JAM,Women's 100m Hurdles,0.01639344262295082
JAM,Women's 200m,0.01639344262295082
JAM,Women's 4 x 100m Relay Team,0.01639344262295082
JAM,Women's 4 x 400m Relay Team,0.01639344262295082
JOR,Men's Kumite -67kg,0.25
JOR,Men -80kg,0.25
JPN,Men's Individual,0.007633587786259542
JPN,Men's Team,0.015267175572519083
JPN,Men's All-Around,0.007633587786259542
JPN,Men's Horizontal Bar,0.007633587786259542
JPN,Men's Pommel Horse,0.003816793893129771
JPN,Women's Floor Exercise,0.003816793893129771
JPN,Men's 20km Race Walk,0.007633587786259542
JPN,Mixed Doubles Team,0.007633587786259542
JPN,Baseball Team,0.003816793893129771
JPN,Softball Team,0.003816793893129771
JPN,Women Team,0.003816793893129771
JPN,Men's Fly (48-52kg),0.003816793893129771
JPN,Women's Feather (54-57kg),0.003816793893129771
JPN,Women's Fly (48-51kg),0.003816793893129771
JPN,Women's Omnium,0.003816793893129771
JPN,Men's 脡p茅e Team,0.007633587786259542
JPN,Women's Individual Stroke Play,0.003816793893129771
JPN,Men -100 kg,0.003816793893129771
JPN,Men -60 kg,0.007633587786259542
JPN,Men -66 kg,0.007633587786259542
JPN,Men -73 kg,0.007633587786259542
JPN,Men -81 kg,0.007633587786259542
JPN,Mixed Team,0.007633587786259542
JPN,Women +78 kg,0.003816793893129771
JPN,Women -48 kg,0.007633587786259542
JPN,Women -52 kg,0.003816793893129771
JPN,Women -57 kg,0.007633587786259542
JPN,Women -70 kg,0.003816793893129771
JPN,Women -78 kg,0.003816793893129771
JPN,Men's Kata,0.003816793893129771
JPN,Men's Kumite +75kg,0.003816793893129771
JPN,Women's Kata,0.003816793893129771
JPN,Men's Street,0.007633587786259542
JPN,Women's Park,0.011450381679389313
JPN,Women's Street,0.015267175572519083
JPN,Women's Combined,0.007633587786259542
JPN,Men,0.003816793893129771
JPN,Women,0.003816793893129771
JPN,Men's 200m Butterfly,0.003816793893129771
JPN,Women's 200m Individual Medley,0.003816793893129771
JPN,Women's 400m Individual Medley,0.003816793893129771
JPN,Women's Singles,0.007633587786259542
JPN,Women's Team,0.007633587786259542
JPN,Women's 59kg,0.003816793893129771
JPN,Men's Freestyle 65kg,0.007633587786259542
JPN,Men's Greco-Roman 60kg,0.007633587786259542
JPN,Men's Greco-Roman 77kg,0.007633587786259542
JPN,Women's Freestyle 50kg,0.007633587786259542
JPN,Women's Freestyle 53kg,0.007633587786259542
JPN,Women's Freestyle 57kg,0.007633587786259542
JPN,Women's Freestyle 62kg,0.007633587786259542
KAZ,Men's Fly (48-52kg),0.013513513513513514
KAZ,Men's Super Heavy (+91kg),0.013513513513513514
KAZ,Men -60 kg,0.02702702702702703
KAZ,Men's Kumite -67kg,0.013513513513513514
KAZ,Women's Kumite +61kg,0.013513513513513514
KAZ,Men's 61kg,0.013513513513513514
KAZ,Women's 55kg,0.013513513513513514
KAZ,Men's Freestyle 57kg,0.013513513513513514
KEN,Men's 1500m,0.013513513513513514
KEN,Men's 3000m Steeplechase,0.02702702702702703
KEN,Men's 800m,0.04054054054054054
KEN,Men's Marathon,0.02702702702702703
KEN,Women's 1500m,0.02702702702702703
KEN,Women's 3000m Steeplechase,0.02702702702702703
KEN,Women's 5000m,0.04054054054054054
KEN,Women's Marathon,0.04054054054054054
KGZ,Men's Greco-Roman 77kg,0.16666666666666666
KGZ,Women's Freestyle 62kg,0.16666666666666666
KGZ,Women's Freestyle 68kg,0.16666666666666666
KOR,Men's Team,0.010526315789473684
KOR,Mixed Team,0.015789473684210527
KOR,Women's Individual,0.021052631578947368
KOR,Women's Team,0.015789473684210527
KOR,Men's Vault,0.005263157894736842
KOR,Women's Vault,0.005263157894736842
KOR,Women's Doubles Team,0.005263157894736842
KOR,Men's Sabre Individual,0.010526315789473684
KOR,Men's Sabre Team,0.010526315789473684
KOR,Men's 脡p茅e Team,0.005263157894736842
KOR,Women's Sabre Team,0.010526315789473684
KOR,Women's 脡p茅e Team,0.005263157894736842
KOR,Men -100 kg,0.005263157894736842
KOR,Men -66 kg,0.005263157894736842
KOR,Men -73 kg,0.005263157894736842
KOR,Men's Individual,0.015789473684210527
KOR,25m Pistol Women,0.010526315789473684
KOR,Men +80kg,0.005263157894736842
KOR,Men -58kg,0.010526315789473684
KOR,Women +67kg,0.010526315789473684
KOS,Women -48 kg,0.2
KOS,Women -57 kg,0.2
KSA,Men's Kumite +75kg,0.25
KUW,Skeet Men,0.3333333333333333
LAT,Men Team,0.07142857142857142
LAT,Men's 109kg,0.07142857142857142
LTU,Women's Individual,0.037037037037037035
MAS,Men's Doubles Team,0.08333333333333333
MAS,Men's Keirin,0.08333333333333333
MDA,Men's Canoe Single 1000m,0.2
MEX,Mixed Team,0.029411764705882353
MEX,Women's Synchronised 10m Platform Team,0.029411764705882353
MEX,Men Team,0.029411764705882353
MEX,Women's 76kg,0.029411764705882353
MGL,Men -73 kg,0.058823529411764705
MGL,Men -81 kg,0.058823529411764705
MGL,Women -48 kg,0.11764705882352941
MGL,Women's Freestyle 53kg,0.058823529411764705
MKD,Men +80kg,0.5
NAM,Women's 200m,1.0
NED,Mixed Team,0.005813953488372093
NED,Men's 4 x 400m Relay Team,0.005813953488372093
NED,Men's Marathon,0.005813953488372093
NED,"Women's 10,000m",0.011627906976744186
NED,Women's 1500m,0.005813953488372093
NED,Women's 400m Hurdles,0.011627906976744186
NED,Women's 5000m,0.011627906976744186
NED,Women's Heptathlon,0.011627906976744186
NED,Women's Middle (69-75kg),0.005813953488372093
NED,Men,0.01744186046511628
NED,Women,0.023255813953488372
NED,Men's Individual Time Trial,0.005813953488372093
NED,Women's Individual Time Trial,0.011627906976744186
NED,Women's Road Race,0.011627906976744186
NED,Men's Keirin,0.011627906976744186
NED,Men's Sprint,0.01744186046511628
NED,Men's Team Sprint Team,0.005813953488372093
NED,Women's Keirin,0.011627906976744186
NED,Women's Omnium,0.005813953488372093
NED,Jumping Individual,0.011627906976744186
NED,Women Team,0.005813953488372093
NED,Women -70 kg,0.005813953488372093
NED,Women's 10km,0.011627906976744186
NED,Lightweight Women's Double Sculls Team,0.005813953488372093
NED,Men's Double Sculls Team,0.005813953488372093
NED,Men's Quadruple Sculls Team,0.005813953488372093
NED,Women's Double Sculls Team,0.005813953488372093
NED,Women's Four Team,0.005813953488372093
NED,Men's Windsurfer - RS:X,0.005813953488372093
NED,Women's One Person Dinghy - Laser Radial,0.005813953488372093
NED,Women's Skiff - 49er  Team,0.005813953488372093
NED,Men's 100m Breaststroke,0.005813953488372093
NED,Men's 200m Breaststroke,0.011627906976744186
NGR,Women's Long Jump,0.08333333333333333
NGR,Women's Freestyle 68kg,0.08333333333333333
NOR,Men's 1500m,0.02040816326530612
NOR,Men's 400m Hurdles,0.04081632653061224
NOR,Men's Hammer Throw,0.02040816326530612
NOR,Men Team,0.02040816326530612
NOR,Women Team,0.02040816326530612
NOR,Men's Single Sculls,0.02040816326530612
NOR,Men's One Person Dinghy - Laser,0.02040816326530612
NOR,Men's Individual,0.02040816326530612
NZL,Men's Shot Put,0.011235955056179775
NZL,Women's Shot Put,0.02247191011235955
NZL,Men's Heavy (81-91kg),0.011235955056179775
NZL,Women's Kayak Double 500m Team,0.011235955056179775
NZL,Women's Kayak Single 200m,0.011235955056179775
NZL,Women's Kayak Single 500m,0.02247191011235955
NZL,Men's Omnium,0.011235955056179775
NZL,Women's Keirin,0.02247191011235955
NZL,Women's Individual Stroke Play,0.02247191011235955
NZL,Men's Eight Team,0.011235955056179775
NZL,Women's Double Sculls Team,0.011235955056179775
NZL,Women's Eight Team,0.011235955056179775
NZL,Women's Pair Team,0.011235955056179775
NZL,Women's Single Sculls,0.02247191011235955
NZL,Men Team,0.011235955056179775
NZL,Women Team,0.011235955056179775
NZL,Men's Skiff - 49er Team,0.011235955056179775
NZL,Men's Doubles Team,0.011235955056179775
NZL,Men,0.011235955056179775
NZL,Men's Individual,0.02247191011235955
PHI,Men's Fly (48-52kg),0.1111111111111111
PHI,Men's Middle (69-75kg),0.1111111111111111
PHI,Women's Feather (54-57kg),0.1111111111111111
PHI,Women's 55kg,0.1111111111111111
POL,4 x 400m Relay Mixed Team,0.012658227848101266
POL,Men's 50km Race Walk,0.012658227848101266
POL,Men's 800m,0.012658227848101266
POL,Men's Hammer Throw,0.02531645569620253
POL,Women's 4 x 400m Relay Team,0.012658227848101266
POL,Women's Hammer Throw,0.02531645569620253
POL,Women's Javelin Throw,0.012658227848101266
POL,Women's Kayak Double 500m Team,0.012658227848101266
POL,Women's Kayak Four 500m Team,0.012658227848101266
POL,Women's Quadruple Sculls Team,0.012658227848101266
POL,Women's Two Person Dinghy - 470 Team,0.012658227848101266
POL,Men's Greco-Roman 97kg,0.012658227848101266
POR,Men's Triple Jump,0.11764705882352941
POR,Women's Triple Jump,0.058823529411764705
POR,Men's Kayak Single 1000m,0.058823529411764705
POR,Men -100 kg,0.058823529411764705
PUR,Women's 100m Hurdles,0.3333333333333333
QAT,Men's High Jump,0.25
QAT,Men Team,0.125
QAT,Men's 96kg,0.125
ROC,Men Team,0.04225352112676056
ROC,Women Team,0.028169014084507043
ROC,Women's Individual,0.014084507042253521
ROC,Women's Team,0.028169014084507043
ROC,Men's All-Around,0.014084507042253521
ROC,Men's Horizontal Bar,0.014084507042253521
ROC,Men's Team,0.014084507042253521
ROC,Men's Vault,0.014084507042253521
ROC,Women's All-Around,0.014084507042253521
ROC,Women's Floor Exercise,0.014084507042253521
ROC,Women's Uneven Bars,0.014084507042253521
ROC,Duet Team,0.014084507042253521
ROC,Team,0.014084507042253521
ROC,Women's High Jump,0.014084507042253521
ROC,Women's Pole Vault,0.014084507042253521
ROC,Men's Feather (52-57kg),0.014084507042253521
ROC,Men's Heavy (81-91kg),0.014084507042253521
ROC,Men's Light Heavy (75-81kg),0.014084507042253521
ROC,Men's Middle (69-75kg),0.014084507042253521
ROC,Men's Welter (63-69kg),0.014084507042253521
ROC,Women's Middle (69-75kg),0.014084507042253521
ROC,Women's Madison Team,0.014084507042253521
ROC,Women's Team Sprint Team,0.014084507042253521
ROC,Men's Synchronised 10m Platform Team,0.014084507042253521
ROC,Men's Foil Team,0.014084507042253521
ROC,Men's 脡p茅e Team,0.014084507042253521
ROC,Women's Foil Individual,0.028169014084507043
ROC,Women's Foil Team,0.014084507042253521
ROC,Women's Sabre Individual,0.028169014084507043
ROC,Women's Sabre Team,0.014084507042253521
ROC,Men +100 kg,0.014084507042253521
ROC,Men -100 kg,0.014084507042253521
ROC,Women -70 kg,0.014084507042253521
ROC,Group All-Around Team,0.014084507042253521
ROC,Individual All-Around,0.014084507042253521
ROC,Women's Pair Team,0.014084507042253521
ROC,Women's Single Sculls,0.014084507042253521
ROC,10m Air Pistol Mixed Team,0.014084507042253521
ROC,10m Air Pistol Women,0.014084507042253521
ROC,10m Air Rifle Mixed Team,0.014084507042253521
ROC,10m Air Rifle Women,0.014084507042253521
ROC,25m Pistol Women,0.014084507042253521
ROC,50m Rifle 3 Positions Men,0.014084507042253521
ROC,50m Rifle 3 Positions Women,0.028169014084507043
ROC,Men's 100m Backstroke,0.028169014084507043
ROC,Men's 100m Freestyle,0.014084507042253521
ROC,Men's 200m Backstroke,0.014084507042253521
ROC,Men's 4 x 200m Freestyle Relay Team,0.014084507042253521
ROC,Men +80kg,0.014084507042253521
ROC,Men -58kg,0.014084507042253521
ROC,Men -80kg,0.014084507042253521
ROC,Women -57kg,0.014084507042253521
ROC,Men's Singles,0.014084507042253521
ROC,Mixed Doubles Team,0.028169014084507043
ROC,Men's Freestyle 57kg,0.014084507042253521
ROC,Men's Freestyle 65kg,0.014084507042253521
ROC,Men's Freestyle 74kg,0.014084507042253521
ROC,Men's Freestyle 86kg,0.014084507042253521
ROC,Men's Freestyle 97kg,0.014084507042253521
ROC,Men's Greco-Roman 130kg,0.014084507042253521
ROC,Men's Greco-Roman 60kg,0.014084507042253521
ROC,Men's Greco-Roman 97kg,0.014084507042253521
ROU,Women's 脡p茅e Individual,0.012658227848101266
ROU,Men's Four Team,0.012658227848101266
ROU,Men's Pair Team,0.012658227848101266
ROU,Women's Double Sculls Team,0.012658227848101266
RSA,Women,0.02702702702702703
RSA,Women's 100m Breaststroke,0.05405405405405406
RSA,Women's 200m Breaststroke,0.05405405405405406
SLO,Men's Canoe,0.037037037037037035
SLO,Men's Individual Time Trial,0.037037037037037035
SLO,Men's Road Race,0.037037037037037035
SLO,Women -63 kg,0.07407407407407407
SLO,Women's Combined,0.037037037037037035
SMR,Trap Mixed Team,0.3333333333333333
SMR,Trap Women,0.3333333333333333
SMR,Men's Freestyle 86kg,0.3333333333333333
SRB,Men Team,0.06896551724137931
SRB,Women's Kumite -61kg,0.034482758620689655
SRB,10m Air Pistol Men,0.034482758620689655
SRB,50m Rifle 3 Positions Men,0.034482758620689655
SRB,Women +67kg,0.034482758620689655
SRB,Women -49kg,0.034482758620689655
SRB,Women Team,0.034482758620689655
SRB,Men's Greco-Roman 87kg,0.034482758620689655
SUI,Women Team,0.018867924528301886
SUI,Women's Park,0.018867924528301886
SUI,Men's Cross-country,0.018867924528301886
SUI,Women's Cross-country,0.05660377358490566
SUI,Women's Individual Time Trial,0.018867924528301886
SUI,10m Air Rifle Women,0.03773584905660377
SUI,50m Rifle 3 Positions Women,0.03773584905660377
SUI,Men's 100m Butterfly,0.018867924528301886
SUI,Men's 200m Individual Medley,0.018867924528301886
SUI,Women's Doubles Team,0.018867924528301886
SUI,Women's Singles,0.018867924528301886
SVK,Men's Kayak,0.03333333333333333
SVK,Men's Kayak Four 500m Team,0.03333333333333333
SVK,Men's Individual Stroke Play,0.03333333333333333
SVK,Trap Women,0.03333333333333333
SWE,Men's Discus Throw,0.031746031746031744
SWE,Men's Pole Vault,0.031746031746031744
SWE,Jumping Individual,0.015873015873015872
SWE,Jumping Team,0.015873015873015872
SWE,Women Team,0.015873015873015872
SWE,Men's Two Person Dinghy - 470 Team,0.015873015873015872
SWE,Women's One Person Dinghy - Laser Radial,0.015873015873015872
SWE,Women's 50m Freestyle,0.031746031746031744
SYR,Men's +109kg,0.5
THA,Women's Light (57-60kg),0.03125
THA,Women -49kg,0.0625
TKM,Women's 59kg,1.0
TPE,Men's Team,0.02631578947368421
TPE,Men's Pommel Horse,0.02631578947368421
TPE,Men's Doubles Team,0.02631578947368421
TPE,Women's Singles,0.02631578947368421
TPE,Women's Fly (48-51kg),0.02631578947368421
TPE,Men's Individual Stroke Play,0.02631578947368421
TPE,Men -60 kg,0.02631578947368421
TPE,Women's Kumite -55kg,0.02631578947368421
TPE,Mixed Doubles Team,0.02631578947368421
TPE,Women -57kg,0.02631578947368421
TPE,Women's 59kg,0.05263157894736842
TPE,Women's 64kg,0.02631578947368421
TUN,Men's 400m Freestyle,0.08333333333333333
TUN,Men -58kg,0.16666666666666666
TUR,Men's Individual,0.017543859649122806
TUR,Men's Parallel Bars,0.017543859649122806
TUR,Women's Fly (48-51kg),0.017543859649122806
TUR,Women's Welter (64-69kg),0.017543859649122806
TUR,Men's Kata,0.017543859649122806
TUR,Men's Kumite +75kg,0.017543859649122806
TUR,Men's Kumite -67kg,0.017543859649122806
TUR,Women's Kumite -61kg,0.017543859649122806
TUR,Men -68kg,0.017543859649122806
TUR,Women -57kg,0.017543859649122806
TUR,Men's Freestyle 125kg,0.03508771929824561
TUR,Men's Greco-Roman 130kg,0.017543859649122806
TUR,Women's Freestyle 76kg,0.017543859649122806
UGA,"Men's 10,000m",0.42857142857142855
UGA,Men's 5000m,0.14285714285714285
UGA,Women's 3000m Steeplechase,0.2857142857142857
UKR,Duet Team,0.007462686567164179
UKR,Team,0.007462686567164179
UKR,Women's High Jump,0.022388059701492536
UKR,Men's Middle (69-75kg),0.007462686567164179
UKR,Women's Canoe Double 500m Team,0.007462686567164179
UKR,Women's Canoe Single 200m,0.007462686567164179
UKR,Women's Sprint,0.007462686567164179
UKR,Men's 脡p茅e Individual,0.007462686567164179
UKR,Women -48 kg,0.007462686567164179
UKR,Men's Kumite -75kg,0.007462686567164179
UKR,Women's Kumite -55kg,0.007462686567164179
UKR,10m Air Pistol Mixed Team,0.007462686567164179
UKR,Men's 1500m Freestyle,0.007462686567164179
UKR,Men's 800m Freestyle,0.007462686567164179
UKR,Women's Singles,0.007462686567164179
UKR,Men's Greco-Roman 67kg,0.014925373134328358
UKR,Men's Greco-Roman 87kg,0.014925373134328358
UKR,Women's Freestyle 62kg,0.014925373134328358
UKR,Women's Freestyle 68kg,0.007462686567164179
USA,Women Team,0.00788436268068331
USA,Women's All-Around,0.003942181340341655
USA,Women's Balance Beam,0.001314060446780552
USA,Women's Floor Exercise,0.002628120893561104
USA,Women's Team,0.002628120893561104
USA,Women's Uneven Bars,0.002628120893561104
USA,Women's Vault,0.003942181340341655
USA,4 x 400m Relay Mixed Team,0.001314060446780552
USA,Men's 100m,0.003942181340341655
USA,Men's 110m Hurdles,0.003942181340341655
USA,Men's 200m,0.005256241787122208
USA,Men's 4 x 400m Relay Team,0.001314060446780552
USA,Men's 400m Hurdles,0.002628120893561104
USA,Men's 5000m,0.002628120893561104
USA,Men's Pole Vault,0.002628120893561104
USA,Men's Shot Put,0.005256241787122208
USA,Women's 100m Hurdles,0.002628120893561104
USA,Women's 200m,0.003942181340341655
USA,Women's 3000m Steeplechase,0.001314060446780552
USA,Women's 4 x 100m Relay Team,0.001314060446780552
USA,Women's 4 x 400m Relay Team,0.001314060446780552
USA,Women's 400m,0.001314060446780552
USA,Women's 400m Hurdles,0.005256241787122208
USA,Women's 800m,0.002628120893561104
USA,Women's Discus Throw,0.002628120893561104
USA,Women's Long Jump,0.003942181340341655
USA,Women's Marathon,0.001314060446780552
USA,Women's Pole Vault,0.002628120893561104
USA,Women's Shot Put,0.001314060446780552
USA,Baseball Team,0.001314060446780552
USA,Softball Team,0.001314060446780552
USA,Men Team,0.001314060446780552
USA,Men's Feather (52-57kg),0.001314060446780552
USA,Men's Light (57-63kg),0.001314060446780552
USA,Men's Super Heavy (+91kg),0.001314060446780552
USA,Women's Welter (64-69kg),0.001314060446780552
USA,Women's Canoe Single 200m,0.002628120893561104
USA,Women's Park,0.002628120893561104
USA,Women's Omnium,0.002628120893561104
USA,Women's Team Pursuit Team,0.001314060446780552
USA,Men's Synchronised 3m Springboard Team,0.001314060446780552
USA,Women's 3m Springboard,0.001314060446780552
USA,Women's Synchronised 10m Platform Team,0.001314060446780552
USA,Dressage Team,0.001314060446780552
USA,Jumping Team,0.002628120893561104
USA,Men's Foil Team,0.001314060446780552
USA,Women's Foil Individual,0.003942181340341655
USA,Men's Individual Stroke Play,0.002628120893561104
USA,Women's Individual Stroke Play,0.001314060446780552
USA,Men's Kata,0.001314060446780552
USA,10m Air Rifle Men,0.001314060446780552
USA,10m Air Rifle Mixed Team,0.001314060446780552
USA,Skeet Men,0.003942181340341655
USA,Skeet Women,0.002628120893561104
USA,Trap Mixed Team,0.001314060446780552
USA,Trap Women,0.001314060446780552
USA,Men's Park,0.002628120893561104
USA,Men's Street,0.003942181340341655
USA,Men's Combined,0.001314060446780552
USA,Women,0.009198423127463863
USA,Men's 100m Backstroke,0.002628120893561104
USA,Men's 100m Butterfly,0.001314060446780552
USA,Men's 100m Freestyle,0.001314060446780552
USA,Men's 1500m Freestyle,0.002628120893561104
USA,Men's 200m Backstroke,0.001314060446780552
